episode,status,reason,steps,goal_dist,cross_track_error,min_clearance,min_dynamic_distance,nearest_path_index,progress_ratio
103,off_path,cte_1.25,197,5.189153207089246,1.2506761109433608,0.11999999731779099,1.162352515518537,0,0.0
104,collision,stuck_blocked,350,4.243567166553897,0.4311011072815599,0.11999999731779099,1.002836923377868,7,0.03921309548404214
105,collision,stuck_blocked,215,4.46677090356559,0.6722663962845538,0.11999999731779099,3.8508077231799045,7,0.03921309548404214
106,collision,stuck_blocked,152,3.681135576245032,0.7424500474988863,0.11999999731779099,3.3519107980657075,42,0.23288391895726931
107,collision,stuck_blocked,354,3.7885070904190115,0.6461497455148926,0.11999999731779099,0.6905754640577345,0,0.0
108,collision,stuck_blocked,181,4.005639813525556,1.0470619865667543,0.11999999731779099,0.482181899159789,27,0.14988210687759618
109,collision,stuck_blocked,173,3.7568916013913034,0.7277487747840808,0.11999999731779099,0.9317777519740057,32,0.17754936344232986
110,off_path,cte_1.25,173,5.149282074148924,1.2531720280575052,0.1391921192407608,0.784438687185072,0,0.0
111,off_path,cte_1.26,152,4.779716099653696,1.2579574448551745,0.11999999731779099,2.1341145053080495,8,0.044746527813927156
112,off_path,cte_1.25,149,4.436440736423369,1.2517964905229162,0.13347308337688446,3.573545705256447,17,0.09454759843608003
113,off_path,cte_1.25,386,4.196348921714491,1.2545449713040004,0.11999999731779099,3.03670991210711,25,0.13881520724591048
114,off_path,cte_1.26,229,4.57192015043257,1.2607192197036063,0.11999999731779099,1.3324148140695424,32,0.17754936344232986
115,off_path,cte_1.26,152,4.282604579168129,1.2574280983175619,0.13371281325817108,0.6994787922160471,22,0.12221486733055753
116,off_path,cte_1.26,254,4.711203014399769,1.257460264709006,0.13477516174316406,1.087056795117792,26,0.14434867926311765
117,off_path,cte_1.26,151,4.237596960389603,1.2593960455365922,0.11999999731779099,0.7315314267989925,23,0.12774829801226512
118,collision,stuck_blocked,143,3.6928755445423023,0.7246533708928827,0.11999999731779099,2.122976585548605,36,0.19968318341382718
119,collision,stuck_blocked,161,3.8919074079625777,0.9451829091329993,0.11999999731779099,3.373903371182028,29,0.16094899925983838
120,collision,stuck_blocked,162,3.582413263603462,0.6588791109334394,0.11999999731779099,2.9387458289155375,43,0.23841735417368812
121,off_path,cte_1.25,156,4.224768892966389,1.2535067183505713,0.11999999731779099,1.7439534282578917,23,0.12774829801226512
122,off_path,cte_1.26,192,4.382236905896732,1.2575250863665883,0.13741768896579742,0.9565317739578177,24,0.1332817700309217
123,collision,dynamic_dist_0.35,129,3.173367994107035,0.15855048233908098,0.1348860263824463,0.3511705786913437,44,0.24395080276215284
124,off_path,cte_1.26,590,4.607628828637432,1.258259856437185,0.11999999731779099,0.5978500205240901,18,0.10008106438389484
125,collision,stuck_blocked,155,3.6221834983179817,0.687033867963115,0.11999999731779099,2.6193107321582003,42,0.23288391895726931
126,collision,stuck_blocked,187,4.012989200481714,1.07182235568544,0.11999999731779099,2.0368851220301094,27,0.14988210687759618
127,collision,stuck_blocked,354,4.4014136952537095,0.6034210197648058,0.11999999731779099,1.1590641063029736,7,0.03921309548404214
128,off_path,cte_1.25,184,4.364583122094735,1.2513225707485478,0.1356957107782364,1.1891832360113315,19,0.10561450346817397
129,off_path,cte_1.26,204,4.256332961507059,1.2610993073207446,0.12233950942754745,0.5922746093543714,23,0.12774829801226512
130,collision,stuck_blocked,169,3.7034539447111063,0.7351154610437746,0.11999999731779099,1.0097608369154025,36,0.19968318341382718
131,collision,stuck_blocked,163,3.605882230569794,0.6611367995833479,0.11999999731779099,0.6337741769427159,42,0.23288391895726931
132,off_path,cte_1.26,348,4.4855000412652535,1.2573624429270895,0.11999999731779099,1.5130836324139694,17,0.09454759843608003
133,collision,stuck_blocked,153,3.677454792776422,0.733645118141014,0.11999999731779099,0.90874095434701,42,0.23288391895726931
134,collision,stuck_blocked,159,3.6873136389155565,0.7270298306545728,0.11999999731779099,2.1306812187504245,36,0.19968318341382718
135,collision,stuck_blocked,169,3.9154229553429234,0.9789745280139842,0.11999999731779099,1.5124756865848015,29,0.16094899925983838
136,collision,dynamic_dist_0.35,100,3.3058037405340674,0.3453495414380335,0.1311681568622589,0.35105953498659553,44,0.24395080276215284
137,off_path,cte_1.26,210,2.8155232410564484,1.2554951341783234,0.13966281712055206,0.4006154011083792,55,0.30481876975254646
138,collision,stuck_blocked,167,4.189246920829616,1.2446337116716808,0.11999999731779099,1.2559082458724031,25,0.13881520724591048
139,off_path,cte_1.26,243,2.7754257123685804,1.2566275142163557,0.138199582695961,0.5535621457069486,55,0.30481876975254646
140,collision,stuck_blocked,161,3.97278000756888,1.0234734461390067,0.11999999731779099,1.0936451927918742,27,0.14988210687759618
141,collision,stuck_blocked,174,3.539432210896322,0.7411926441363402,0.11999999731779099,1.33174166179911,45,0.24948424177810863
142,collision,stuck_blocked,270,2.402827597589349,0.4728259796527834,0.11999999731779099,1.9977518579129305,66,0.36568677681590156
143,collision,stuck_blocked,211,3.5439724392648766,0.6259363304804714,0.11999999731779099,0.6573429528020468,43,0.23841735417368812
144,collision,dynamic_dist_0.34,77,3.428301774447942,0.11520449063505704,0.13881929218769073,0.34150240259162934,29,0.16094899925983838
145,collision,stuck_blocked,142,3.837902307235477,0.8742802788654265,0.11999999731779099,0.7201975705938952,29,0.16094899925983838
146,off_path,cte_1.25,254,4.807599022958808,1.251521573836496,0.13451331853866577,1.019034319751768,20,0.11114794119452116
147,collision,stuck_blocked,131,3.6693710517690503,0.7271364684963765,0.11999999731779099,1.073048015658061,42,0.23288391895726931
148,collision,stuck_blocked,240,2.4075575133194915,0.5810041134331378,0.11999999731779099,1.2122749844263996,65,0.36015331649888127
149,success,goal_reached,443,0.2990925590588499,0.12382962817580477,0.12210545688867569,2.5489737060632467,170,0.9411657697444598
150,off_path,cte_1.25,271,4.6740325202966355,1.2507416953668178,0.13670289516448975,1.2507803422759902,20,0.11114794119452116
151,collision,stuck_blocked,445,2.6587443786487044,0.06175235389733248,0.11999999731779099,0.48613887019895863,61,0.33801952329411755
152,collision,stuck_blocked,372,0.773028813072304,0.2466933796899029,0.11999999731779099,1.823579244202873,152,0.8415636506079153
153,collision,stuck_blocked,348,2.006300383687883,0.7752292102425539,0.11999999731779099,1.9608329985695863,76,0.42102127744824946
154,collision,stuck_blocked,340,1.9233051127706215,0.2551512530838479,0.11999999731779099,0.8186912576690357,96,0.5316903159795783
155,off_path,cte_1.26,246,2.7096687589097237,1.2590709162044151,0.13246126472949982,0.7409432914859693,55,0.30481876975254646
156,collision,dynamic_dist_0.35,103,3.4985361334804845,0.44427897012203105,0.13768121600151062,0.35485172957849903,36,0.19968318341382718
157,collision,stuck_blocked,240,2.1532024793699227,0.38781673900861907,0.11999999731779099,1.089197578949284,76,0.42102127744824946
158,collision,stuck_blocked,250,1.9637147179195789,0.44478176586593016,0.11999999731779099,3.2522204186373527,83,0.45975545388696837
159,collision,stuck_blocked,320,1.3183682279196614,0.029147327167597683,0.11999999731779099,2.2010334173619652,123,0.6810935272371558
160,collision,stuck_blocked,465,1.671744192421564,0.7350385516319939,0.11999999731779099,0.5938834816426201,117,0.6478928128250578
161,collision,stuck_blocked,451,1.4824212164003472,0.4968457744356494,0.11999999731779099,0.7507775324807631,120,0.6644931779033151
162,collision,stuck_blocked,472,1.3577460505948544,0.5400547170755137,0.11999999731779099,1.7544840210022257,123,0.6810935272371558
163,success,goal_reached,615,0.29074560575411496,0.1362960798686705,0.12181934714317322,0.6942477234119194,171,0.9466992461728638
164,collision,dynamic_dist_0.35,95,3.1531924301975502,0.38380482875503835,0.13347263634204865,0.35218172970205763,32,0.17754936344232986
165,timeout,max_steps,700,0.8198018156390094,0.23712023293295253,0.11999999731779099,0.5269303129984577,152,0.8415636506079153
166,off_path,cte_1.26,318,2.9895327057989824,1.2566092969565006,0.1370345801115036,0.6662053868107414,95,0.5261568680501088
167,collision,stuck_blocked,479,1.337652397479285,0.48100332318317784,0.11999999731779099,0.39891019747868883,123,0.6810935272371558
168,success,goal_reached,448,0.2890272990856844,0.018583451042968636,0.1302119940519333,0.4465616490633771,169,0.9356323416602522
169,collision,stuck_blocked,242,2.4105793460105502,0.5151784949146767,0.11999999731779099,0.6550901820500099,65,0.36015331649888127
170,success,goal_reached,496,0.29543736279574306,0.2811678586777562,0.13398471474647522,1.7770645940031087,177,0.9798999468216139
171,success,goal_reached,562,0.2989017239704921,0.1300220499109724,0.11999999731779099,0.6422758538765948,170,0.9411657697444598
172,collision,stuck_blocked,306,1.5664338866212986,0.3118121957682534,0.11999999731779099,0.7567791886863982,113,0.6257590124966231
173,collision,stuck_blocked,502,1.6160804024514295,0.3325333125382098,0.11999999731779099,1.6115142587694027,113,0.6257590124966231
174,collision,stuck_blocked,439,0.4528245045843114,0.4455923049491715,0.11999999731779099,0.6303854055463665,177,0.9798999468216139
175,collision,dynamic_dist_0.35,93,3.2438854150446446,0.11118903353733889,0.13700735569000244,0.3513112268710088,39,0.21628353335819409
176,collision,stuck_blocked,600,2.189824806652224,1.1371425933967547,0.11999999731779099,0.6917541661596275,117,0.6478928128250578
177,success,goal_reached,498,0.2928865720832055,0.030516194137396462,0.11999999731779099,1.831407001545508,169,0.9356323416602522
178,success,goal_reached,502,0.29578831352509966,0.17975141706433848,0.13776737451553345,0.4549247122215972,172,0.9522326872330041
179,success,goal_reached,497,0.29540280782488604,0.031055757153351037,0.11999999731779099,1.8246558467496767,169,0.9356323416602522
180,off_path,cte_1.26,368,2.257183040301758,1.255793781125928,0.11999999731779099,1.6158456778266728,109,0.6036252005838341
181,success,goal_reached,455,0.29986299457938637,0.0317587112754269,0.14361771941184998,0.36077636206216607,168,0.9300988835070252
182,collision,stuck_blocked,487,1.6840822521275278,0.7134829902115981,0.11999999731779099,0.45220470442130006,117,0.6478928128250578
183,timeout,max_steps,700,0.6741151892479262,0.14667737032303663,0.11999999731779099,1.468305118083152,149,0.8249633030131537
184,success,goal_reached,482,0.278899645859288,0.16177878101112145,0.11999999731779099,0.4469660646186624,170,0.9411657697444598
185,success,goal_reached,511,0.29987323336520355,0.2917385726161499,0.13476692140102386,1.778780753737527,178,0.9955509132511937
186,success,goal_reached,476,0.28320243784164045,0.11614461868685201,0.12550684809684753,0.4816492845849178,171,0.9466992461728638
187,collision,dynamic_dist_0.35,70,3.4936340001833854,0.09068651332678326,0.12855291366577148,0.3519451513989419,26,0.14434867926311765
188,success,goal_reached,447,0.2861096827899609,0.14064662666446326,0.11999999731779099,0.5855650273390933,171,0.9466992461728638
189,success,goal_reached,401,0.2988059203074192,0.11675814344571438,0.11999999731779099,1.8822794185315617,170,0.9411657697444598
190,timeout,max_steps,700,0.6735197129070724,0.032449597699190966,0.11999999731779099,0.722464082132826,151,0.8360301979237617
191,success,goal_reached,425,0.28428173324235384,0.1399222040268527,0.11999999731779099,0.7554322717426621,171,0.9466992461728638
192,success,goal_reached,486,0.2854766057202237,0.2491758410427641,0.11999999731779099,0.9234365959850566,177,0.9798999468216139
193,success,goal_reached,447,0.28285423035444235,0.19464156755263248,0.13408513367176056,1.5563282445361932,173,0.9577661257907867
194,collision,dynamic_dist_0.36,89,3.1334647799149398,0.12959238270079135,0.13477855920791626,0.3571530424015923,38,0.21075008395142072
195,success,goal_reached,479,0.2994538472765139,0.25936133516784826,0.11999999731779099,0.6432336929951311,173,0.9577661257907867
196,success,goal_reached,440,0.29709564121729287,0.08443363499130849,0.14158689975738525,0.4074514010516391,169,0.9356323416602522
197,collision,stuck_blocked,540,1.9485974805418118,0.9021991355504985,0.11999999731779099,2.2293557682348317,112,0.6202255493599976
198,collision,dynamic_dist_0.35,54,3.380448630162414,0.1874676658366338,0.14702318608760834,0.35214060768365363,26,0.14434867926311765
199,success,goal_reached,402,0.29870396729415977,0.1860679558401718,0.13481220602989197,0.5193724042802736,170,0.9411657697444598
200,success,goal_reached,410,0.2896225875376301,0.2289468198955002,0.13631579279899597,0.6754209662113979,175,0.9688330467231607
201,success,goal_reached,434,0.2938231470749484,0.134011369311273,0.11999999731779099,2.4002555733394098,171,0.9466992461728638
202,success,goal_reached,391,0.29280771524190463,0.16240660638888815,0.12957021594047546,1.0521187890241088,171,0.9466992461728638
203,success,goal_reached,355,0.29755227305583404,0.06479405978899101,0.11999999731779099,0.3676022644614601,169,0.9356323416602522
204,collision,stuck_blocked,426,0.3513024880190552,0.3513024880190552,0.11999999731779099,2.398383518872818,179,1.0
205,success,goal_reached,550,0.2882069240984807,0.16286492269471134,0.11999999731779099,1.8588400853710458,172,0.9522326872330041
206,success,goal_reached,400,0.2938681176693036,0.24542131578372645,0.11999999731779099,0.6047227335322687,177,0.9798999468216139
207,success,goal_reached,363,0.29521464787369445,0.23790395945407902,0.11999999731779099,1.2235914897900024,176,0.9743664840764872
208,success,goal_reached,343,0.29431972883852636,0.23816370300452666,0.1290707290172577,3.0686095938255837,176,0.9743664840764872
209,collision,stuck_blocked,284,1.7527396568953373,0.40456089533792333,0.11999999731779099,0.8021841245825018,104,0.5759579459396937
210,collision,dynamic_dist_0.34,87,3.1781018460808395,0.08085078720824453,0.1316232681274414,0.3386947869687625,42,0.23288391895726931
211,collision,dynamic_dist_0.36,54,3.368258811668433,0.1317081999876235,0.13595564663410187,0.35915257773105563,27,0.14988210687759618
212,success,goal_reached,382,0.29699061020171846,0.269597136579797,0.1381700336933136,0.7015427703681097,177,0.9798999468216139
213,success,goal_reached,387,0.2925096680964708,0.030773441732159117,0.11999999731779099,1.4316557619227597,169,0.9356323416602522
214,success,goal_reached,335,0.29405838396262096,0.07436027655830339,0.132648766040802,1.8271292869380067,169,0.9356323416602522
215,success,goal_reached,340,0.2934444253695827,0.09600059960735599,0.13936610519886017,0.7008958317465799,169,0.9356323416602522
216,collision,stuck_blocked,296,0.9990077128306801,0.00875892476608876,0.11999999731779099,0.5335720897877331,137,0.7585618689939021
217,collision,dynamic_dist_0.36,45,3.4364650537280195,0.11505107083139078,0.13870128989219666,0.35947875416622266,25,0.13881520724591048
218,success,goal_reached,310,0.26815135425298586,0.07009593858859535,0.1426125317811966,0.8007319556747283,170,0.9411657697444598
219,success,goal_reached,341,0.2944208040142025,0.12108562752440757,0.13512161374092102,1.394192982445127,170,0.9411657697444598
220,success,goal_reached,312,0.28406486164915556,0.06990740140823037,0.1303728073835373,0.6969773300405369,169,0.9356323416602522
221,success,goal_reached,309,0.29326614842746396,0.041307724183828894,0.11999999731779099,0.8212239312700961,169,0.9356323416602522
222,success,goal_reached,322,0.2972007694987985,0.28529537137269034,0.1414264738559723,0.42776960549627674,174,0.9632995888573579
223,collision,stuck_blocked,339,1.2812723505287213,0.46920431969508536,0.11999999731779099,1.1654569208187813,124,0.6866269728313144
224,success,goal_reached,319,0.2921700745393746,0.0190842229443659,0.13805924355983734,0.38498914321618266,169,0.9356323416602522
225,success,goal_reached,394,0.2841853909953985,0.00852661137320099,0.11999999731779099,2.1214397756018144,169,0.9356323416602522
226,success,goal_reached,304,0.267797908309239,0.008163868139189684,0.12845654785633087,0.4199394475724599,170,0.9411657697444598
227,success,goal_reached,325,0.2751534619084473,0.024283673949849587,0.1354154497385025,0.6433228137815493,169,0.9356323416602522
228,success,goal_reached,319,0.2868629277465696,0.09917506493020181,0.1401248425245285,0.6401206424045511,169,0.9356323416602522
229,collision,stuck_blocked,269,1.1332385857017373,0.1114976396081521,0.11999999731779099,2.527585686142343,130,0.7198276918110493
