episode,status,reason,steps,goal_dist,cross_track_error,min_clearance,min_dynamic_distance,nearest_path_index,progress_ratio
74,collision,stuck_blocked,314,3.8315662776133177,1.0885608541184884,0.11999999731779099,0.5555831884699967,44,0.24395080276215284
75,collision,dynamic_dist_0.36,52,3.498037370901216,0.09696845106000544,0.13621340692043304,0.3567070889521969,26,0.14434867926311765
76,collision,dynamic_dist_0.36,90,3.0391479301365276,0.588004156543829,0.13338258862495422,0.359662832801009,33,0.18308283141350432
77,collision,stuck_blocked,138,3.5672610457184386,0.706640140947862,0.11999999731779099,0.9846665772807246,44,0.24395080276215284
78,collision,stuck_blocked,341,1.5760485117081238,0.5440182994078158,0.11999999731779099,1.468043389137089,118,0.6534262841691006
79,collision,stuck_blocked,212,3.2799275770659597,1.231280923828495,0.11999999731779099,2.0779798814057258,53,0.29375186208607906
80,collision,stuck_blocked,126,3.7335222561213297,0.7957911140657223,0.11999999731779099,2.1864266913551123,36,0.19968318341382718
81,collision,stuck_blocked,175,1.950290045164058,0.41710555587262244,0.11999999731779099,1.1078224257901446,84,0.46528889096394155
82,collision,dynamic_dist_0.34,263,2.3770476383758257,0.23765095578784046,0.11999999731779099,0.34303113850034933,83,0.45975545388696837
83,collision,stuck_blocked,239,2.353040619609052,0.7306832409609174,0.11999999731779099,0.48440526409297185,66,0.36568677681590156
84,collision,stuck_blocked,277,3.787918313159311,0.8662408213211935,0.11999999731779099,1.7276393184703918,16,0.08901415804894669
85,collision,stuck_blocked,376,1.463418164425662,0.5478380908543953,0.11999999731779099,2.877972043455969,134,0.7419614981694519
86,collision,stuck_blocked,194,1.7150827773702644,0.37221831005741984,0.11999999731779099,1.7579448035372247,106,0.5870248470104521
87,collision,dynamic_dist_0.33,118,3.2265314268563956,0.5774125446085314,0.12950222194194794,0.32505450175868544,50,0.2771515408148179
88,collision,dynamic_dist_0.36,175,2.5842469891647544,0.27798267956376077,0.13404203951358795,0.35867668134395886,73,0.4044209103523988
89,collision,stuck_blocked,359,2.061299132389094,0.4384434262196793,0.11999999731779099,0.40758822817652846,79,0.4376216201846238
90,collision,stuck_blocked,116,3.6703856740055736,0.7046626770999431,0.11999999731779099,1.6248268042343263,36,0.19968318341382718
91,off_path,cte_1.25,135,4.536662505843993,1.2533193489887586,0.11999999731779099,2.974647331416118,17,0.09454759843608003
92,collision,stuck_blocked,118,3.6837580873288953,0.7130013165606883,0.11999999731779099,3.391886930796879,36,0.19968318341382718
93,collision,stuck_blocked,112,3.6762723558350507,0.713196647503479,0.11999999731779099,3.6339561754642093,36,0.19968318341382718
94,collision,stuck_blocked,157,3.726332686554861,0.755118929210229,0.11999999731779099,3.1404375125262676,35,0.1941497457079327
95,collision,stuck_blocked,166,2.349477840578636,0.7428560878313536,0.11999999731779099,1.0716934830655191,66,0.36568677681590156
96,collision,dynamic_dist_0.35,139,3.312047042259973,0.5829856179094178,0.11999999731779099,0.34676693753250665,49,0.2716180883443705
97,collision,stuck_blocked,171,3.554497658311271,0.6625704384597679,0.11999999731779099,0.3698010759240247,43,0.23841735417368812
98,collision,stuck_blocked,210,4.60132184848373,0.788466690473989,0.11999999731779099,1.2526254511666197,7,0.03921309548404214
99,collision,stuck_blocked,97,3.6309477229631733,0.7010353102728807,0.11999999731779099,0.4619200283658219,42,0.23288391895726931
100,collision,stuck_blocked,120,3.548130614777175,0.7074865434611596,0.11999999731779099,1.1289912328887657,44,0.24395080276215284
101,off_path,cte_1.27,213,4.925455692888478,1.2667132787781377,0.13238845765590668,2.687095038214518,13,0.07241379923643475
102,collision,stuck_blocked,233,3.587553077800143,0.8389108243679236,0.11999999731779099,3.253968956887383,45,0.24948424177810863
103,collision,stuck_blocked,141,4.02632972903386,1.092984631729036,0.11999999731779099,1.7813564595084763,27,0.14988210687759618
104,collision,stuck_blocked,323,1.8272616821420244,0.4409153691080719,0.11999999731779099,0.9697256520721697,89,0.4929561732496746
105,collision,dynamic_dist_0.36,49,3.4944962508331208,0.20217862327868602,0.14029058814048767,0.3578958984430392,28,0.1554155912061265
106,collision,stuck_blocked,129,3.552258217768508,0.6860064326089199,0.11999999731779099,0.7172345969634868,44,0.24395080276215284
107,off_path,cte_1.25,246,2.8645883336436784,1.2548290741620676,0.13396310806274414,1.151881519071676,55,0.30481876975254646
108,off_path,cte_1.26,342,3.333383307357921,1.2550153066257201,0.12165942788124084,1.1027667555450407,32,0.17754936344232986
109,off_path,cte_1.26,576,2.7407591407243497,1.2578202726069605,0.11999999731779099,0.5874556801574713,113,0.6257590124966231
110,collision,stuck_blocked,374,1.7363838203655761,0.4202403010395462,0.11999999731779099,0.5311125488570668,105,0.5814913765482868
111,collision,stuck_blocked,273,2.4165125742503797,0.6718195191108031,0.11999999731779099,0.8747020597633253,64,0.35461985897678766
112,collision,stuck_blocked,115,3.577980646151103,0.6974117084006398,0.11999999731779099,0.8159089021772926,43,0.23841735417368812
113,collision,stuck_blocked,312,3.6818809355897155,0.7049995346370855,0.11999999731779099,1.446382661515378,36,0.19968318341382718
114,collision,stuck_blocked,166,2.4513119316533096,0.5286927438404816,0.11999999731779099,1.055134516410834,64,0.35461985897678766
115,collision,stuck_blocked,498,2.1504832475450053,1.1845814114170279,0.11999999731779099,1.5253499683566933,111,0.614692095914586
116,collision,dynamic_dist_0.36,200,2.716954704224471,0.40413988982040344,0.1266394704580307,0.35863776961577276,69,0.3822871116545959
117,collision,stuck_blocked,362,2.4251482553706345,0.6727050875023303,0.11999999731779099,0.4029201162393046,63,0.3490863841664326
118,off_path,cte_1.25,214,4.185454567719175,1.2543713926698328,0.11999999731779099,1.2254148990242415,25,0.13881520724591048
119,collision,stuck_blocked,264,3.6276984353731963,0.7058523487971804,0.11999999731779099,0.9594406871958793,42,0.23288391895726931
120,collision,stuck_blocked,114,4.40776421375072,0.5526416827354437,0.11999999731779099,4.119116260023741,2,0.01154581191528916
121,collision,dynamic_dist_0.35,280,2.784101954205396,0.9434524670534005,0.14463281631469727,0.3480286948796566,55,0.30481876975254646
122,collision,stuck_blocked,146,3.686305888912348,0.7168426462521114,0.11999999731779099,0.5268350228943243,36,0.19968318341382718
123,collision,stuck_blocked,202,3.2086014283133575,1.2202197063084248,0.11999999731779099,0.6019015242174799,53,0.29375186208607906
124,off_path,cte_1.26,451,3.3333356383304515,1.2628326671993522,0.11999999731779099,0.4963955787011123,53,0.29375186208607906
125,collision,stuck_blocked,340,2.860999514222146,1.064245943825236,0.11999999731779099,1.8875778493693034,55,0.30481876975254646
126,timeout,max_steps,700,0.8781403557554254,0.4603341479361854,0.11999999731779099,1.9248490381687644,158,0.8747643601726794
127,off_path,cte_1.26,164,4.348282375885246,1.2593377872983038,0.13226008415222168,1.1866297368484235,20,0.11114794119452116
128,collision,dynamic_dist_0.34,69,3.318191690638627,0.3356116524943918,0.13761116564273834,0.34424672823134,43,0.23841735417368812
129,collision,stuck_blocked,249,2.404953108426748,0.4771949412611418,0.11999999731779099,0.49370448414041057,66,0.36568677681590156
130,timeout,max_steps,700,3.2747790550064324,0.35695390503128965,0.13452666997909546,2.2781383827593324,48,0.26608463821180883
131,timeout,max_steps,700,2.003289609468831,1.1409079976675096,0.11999999731779099,1.0115661094139885,135,0.7474949515330528
132,collision,stuck_blocked,503,3.6992698356544964,0.9364240863952029,0.11999999731779099,1.2702485672255486,44,0.24395080276215284
133,collision,stuck_blocked,209,3.54383097074692,0.7729509580924223,0.11999999731779099,2.9651137327715706,45,0.24948424177810863
134,collision,stuck_blocked,322,1.246618520148355,0.4312400294521504,0.11999999731779099,0.7596361497783672,125,0.6921604442544299
135,collision,dynamic_dist_0.36,481,3.346708920257634,0.218694503473007,0.14298489689826965,0.3593552119307601,36,0.19968318341382718
136,collision,stuck_blocked,332,3.6888464204914486,0.9418870041662182,0.11999999731779099,0.7617827003708745,44,0.24395080276215284
137,timeout,max_steps,700,1.6344540898533109,0.24521973603543054,0.11999999731779099,0.7995329107537855,113,0.6257590124966231
138,collision,stuck_blocked,368,2.0429290734165604,0.421390958640723,0.11999999731779099,0.584973569051624,80,0.4431550749069581
139,timeout,max_steps,700,2.095978922849716,0.15522087416598523,0.13545311987400055,0.36666423838489826,84,0.46528889096394155
140,timeout,max_steps,700,3.8541832698814713,0.546593686105482,0.11999999731779099,0.5340840956016116,32,0.17754936344232986
141,off_path,cte_1.27,172,2.8507720057654766,1.2704960781057375,0.12996196746826172,1.0420003915753686,55,0.30481876975254646
142,collision,dynamic_dist_0.35,185,3.104368170159751,0.6957084514101487,0.14042598009109497,0.34883804699684695,53,0.29375186208607906
143,collision,stuck_blocked,388,1.6517432269257588,0.36696012260645205,0.11999999731779099,0.9729138224003663,109,0.6036252005838341
144,timeout,max_steps,700,3.090336565621882,1.1221641862199945,0.11999999731779099,1.1199390579968476,82,0.45422200180431654
145,collision,dynamic_dist_0.35,620,3.113122387247372,0.5994904892053656,0.1371995508670807,0.3483621300970473,32,0.17754936344232986
146,collision,stuck_blocked,409,2.217367946709934,0.4573956138245461,0.11999999731779099,0.438127995276474,73,0.4044209103523988
147,collision,stuck_blocked,412,1.6158734734948703,0.32461080668548004,0.11999999731779099,1.6895165828520147,111,0.614692095914586
148,collision,dynamic_dist_0.36,558,3.4299911805553918,0.43566904436904386,0.11999999731779099,0.3576156662014926,42,0.23288391895726931
149,timeout,max_steps,700,1.8189025789489177,0.11074095967864371,0.12724633514881134,0.9856124893738416,104,0.5759579459396937
150,timeout,max_steps,700,2.8320111309290614,0.6278250084176636,0.14283303916454315,0.4195020664668091,81,0.44868852785522495
151,collision,dynamic_dist_0.34,161,3.3280624826463296,0.2302104406892583,0.14039969444274902,0.3435271580839768,37,0.20521664351778565
152,timeout,max_steps,700,2.844262578379968,0.15100423983492875,0.13627737760543823,0.9589476664318319,56,0.3103522478842719
153,collision,dynamic_dist_0.36,532,3.0768919334467286,0.2421342436386696,0.13868644833564758,0.3581793714958154,38,0.21075008395142072
154,collision,dynamic_dist_0.34,336,3.280792957566959,0.19508534634662986,0.136402428150177,0.3386806749932104,41,0.22735046651130075
155,timeout,max_steps,700,2.4015963483312617,0.7255807133568817,0.11999999731779099,0.9146104555960687,64,0.35461985897678766
156,collision,dynamic_dist_0.35,579,2.641521468241553,0.3080968867083692,0.12892772257328033,0.34590290769602766,70,0.38782057879297055
157,timeout,max_steps,700,3.215635946338432,1.129851942911303,0.11999999731779099,0.45641290762509507,53,0.29375186208607906
158,timeout,max_steps,700,2.2842279569133495,0.2778187290665137,0.11999999731779099,0.4282037599399529,91,0.5040230760871632
159,collision,dynamic_dist_0.35,113,3.501011877368254,0.41785455179537434,0.14354683458805084,0.34604452701048927,35,0.1941497457079327
160,collision,dynamic_dist_0.36,360,3.208568575209506,0.2419519043396388,0.13525283336639404,0.35746725447845584,45,0.24948424177810863
161,timeout,max_steps,700,1.9466427101496573,0.18683050397543788,0.13331440091133118,0.7523555594223609,91,0.5040230760871632
162,timeout,max_steps,700,2.0705015867176795,0.05913374522600874,0.13468074798583984,0.6472118771480623,89,0.4929561732496746
163,timeout,max_steps,700,2.5113520186748155,0.4418993307227968,0.140992671251297,0.5416008064991079,62,0.34355297382816374
164,collision,dynamic_dist_0.35,652,3.1020592603988923,0.21485194932787627,0.1329900473356247,0.34641152752790794,48,0.26608463821180883
165,collision,dynamic_dist_0.34,47,3.349485565917105,0.15985225469597164,0.13905268907546997,0.3416796264230193,35,0.1941497457079327
166,timeout,max_steps,700,2.6607481696948696,0.24859726028275558,0.13924700021743774,0.40047054684571215,58,0.32141913462855015
167,timeout,max_steps,700,2.8177612611138616,0.43005095764935714,0.11999999731779099,0.5045590777012254,65,0.36015331649888127
168,collision,dynamic_dist_0.36,219,2.7563223400034533,0.4504216220288668,0.13718238472938538,0.3578498278632214,68,0.3767536626545008
169,timeout,max_steps,700,2.3174088226519114,0.026691065767970604,0.13739098608493805,0.4374516637196465,79,0.4376216201846238
170,timeout,max_steps,700,3.1829189567288947,0.558768519104306,0.13509437441825867,1.8110999646773676,29,0.16094899925983838
171,timeout,max_steps,700,3.5708919637659253,0.32243441766062586,0.13633942604064941,0.4704842996086612,27,0.14988210687759618
172,timeout,max_steps,700,2.918387040720322,0.020479996345453916,0.14107662439346313,2.228376268351108,51,0.28268499046617795
173,collision,dynamic_dist_0.34,264,3.216755028214549,0.0697096204274928,0.13458721339702606,0.3424756353279604,35,0.1941497457079327
174,collision,dynamic_dist_0.36,294,2.9215794683347727,0.27833216365752456,0.11999999731779099,0.3574698655866907,46,0.25501770520843875
175,collision,dynamic_dist_0.36,37,3.5121174398021955,0.05784384208222112,0.1417505145072937,0.3594655385145626,25,0.13881520724591048
176,timeout,max_steps,700,2.6102409192021665,0.05495310203188901,0.13419730961322784,1.0158875196631985,63,0.3490863841664326
177,collision,dynamic_dist_0.36,507,2.748936690778024,0.17924339135899695,0.11999999731779099,0.35631401025443343,62,0.34355297382816374
178,collision,dynamic_dist_0.36,276,3.277019050511519,0.39784502906657043,0.13745266199111938,0.35750577986201343,27,0.14988210687759618
179,timeout,max_steps,700,2.5789445989399615,0.32238470107561973,0.13522696495056152,0.7603043373416873,75,0.4154878444165696
180,collision,dynamic_dist_0.36,238,3.2038568776260528,0.6507853535141424,0.12815098464488983,0.35985416928530645,27,0.14988210687759618
181,collision,dynamic_dist_0.35,288,3.2100084432169633,0.4105085745465263,0.13638494908809662,0.34810811916084733,30,0.16648247652466444
182,timeout,max_steps,700,2.866042559905904,0.7650112952809988,0.1354919672012329,0.40244900976531195,76,0.42102127744824946
183,collision,dynamic_dist_0.33,338,3.029452418666816,0.45765880499474526,0.13350777328014374,0.3331899208042913,35,0.1941497457079327
184,collision,dynamic_dist_0.35,418,3.0790761572695478,0.038486101903162644,0.13463109731674194,0.3527954787402764,45,0.24948424177810863
185,collision,dynamic_dist_0.36,208,2.4969878149621905,0.3281538176759224,0.13200803101062775,0.3595051674155676,80,0.4431550749069581
186,collision,dynamic_dist_0.34,112,3.0108229690726835,0.21363401239450466,0.13254563510417938,0.3448621917392829,40,0.221817014237972
187,collision,dynamic_dist_0.36,434,2.9034114039340873,0.4719760263426687,0.14105138182640076,0.35722698097576566,39,0.21628353335819409
188,timeout,max_steps,700,2.7709329296024787,0.9721112564426675,0.11999999731779099,0.5617755174237847,94,0.5206234149066559
189,collision,dynamic_dist_0.35,422,3.476569414194943,0.3092434348613692,0.1374426633119583,0.35342317225662523,32,0.17754936344232986
190,timeout,max_steps,700,2.58938944097359,0.1358360424341708,0.11999999731779099,0.6252334087349377,63,0.3490863841664326
191,collision,dynamic_dist_0.36,560,2.441591123528454,0.33308223318898894,0.13133041560649872,0.35833118730131985,84,0.46528889096394155
192,collision,dynamic_dist_0.35,269,3.1400427324634808,0.08699903790915163,0.11999999731779099,0.3495680499066759,44,0.24395080276215284
193,timeout,max_steps,700,3.034752224905418,0.2278380252386548,0.13859489560127258,0.41817519166371736,50,0.2771515408148179
194,timeout,max_steps,700,2.0024235102883217,0.17745420128667544,0.1318422108888626,0.5715393635771026,88,0.487422721387493
195,collision,dynamic_dist_0.35,192,3.255771467184071,0.2715929891830026,0.12954913079738617,0.35186499669409366,44,0.24395080276215284
196,timeout,max_steps,700,2.37139685711176,0.24678249527538623,0.14108148217201233,0.6191412225371002,84,0.46528889096394155
197,collision,dynamic_dist_0.36,483,3.290557219016915,0.20494853843978442,0.11999999731779099,0.3560993664415758,41,0.22735046651130075
198,collision,dynamic_dist_0.34,376,3.2902159148680297,0.20300362978114397,0.1269582360982895,0.33933618820134426,41,0.22735046651130075
199,timeout,max_steps,700,2.476080790954456,0.2039567613716189,0.12163111567497253,0.7063730772851827,76,0.42102127744824946
200,timeout,max_steps,700,2.240118845282016,0.1673923980951504,0.11999999731779099,0.43572800726840955,89,0.4929561732496746
201,collision,dynamic_dist_0.36,156,3.164265084688721,0.08720855064398478,0.1394098550081253,0.35938569764034806,43,0.23841735417368812
202,timeout,max_steps,700,2.9656167436291696,0.3615810266568605,0.11999999731779099,0.3980102821535089,53,0.29375186208607906
203,collision,dynamic_dist_0.36,477,3.108474777761586,0.16619993408592962,0.11999999731779099,0.3585638141002567,47,0.2605511680826828
204,collision,dynamic_dist_0.36,64,2.8794603573405424,0.3424449726375944,0.12672516703605652,0.35794723355286623,46,0.25501770520843875
205,collision,dynamic_dist_0.35,69,2.971434807752591,0.48989904808967155,0.13588948547840118,0.3518206315096762,38,0.21075008395142072
206,collision,dynamic_dist_0.36,248,3.347705650271509,0.22562715653890744,0.13661399483680725,0.3591896028713241,36,0.19968318341382718
207,collision,dynamic_dist_0.35,618,2.403063447216035,0.3419037668025174,0.1352427750825882,0.35469107023033797,87,0.4818892715765376
208,timeout,max_steps,700,3.121510821739944,0.6321830420736563,0.13232453167438507,0.37762696408799973,31,0.17201593876262222
209,collision,dynamic_dist_0.36,285,2.830798547584582,0.17685807344239493,0.131477490067482,0.35836957172796313,55,0.30481876975254646
210,timeout,max_steps,700,2.2075006420752343,0.0065342646006710334,0.12707699835300446,0.49823703493389715,84,0.46528889096394155
211,timeout,max_steps,700,2.6060900562195117,0.04150185639970773,0.13335217535495758,0.38804351616167404,65,0.36015331649888127
212,collision,dynamic_dist_0.34,116,3.2672971803767736,0.12497489881999435,0.1360732913017273,0.3361868418955276,37,0.20521664351778565
213,collision,dynamic_dist_0.36,236,2.5943792825011642,0.26480667230314886,0.13109400868415833,0.3591029951092308,72,0.39888748184882916
214,collision,dynamic_dist_0.36,108,3.0697622920518666,0.4784209028420186,0.13436448574066162,0.35610390627241284,33,0.18308283141350432
215,timeout,max_steps,700,2.8127269558092087,0.5175264505390497,0.11999999731779099,0.5763994663116294,67,0.37122019302316217
216,collision,dynamic_dist_0.36,147,3.3553054348140448,0.1974456923964883,0.12529020011425018,0.3582921389233112,36,0.19968318341382718
217,timeout,max_steps,700,2.087538556074322,0.08490969444738992,0.11999999731779099,0.38417671368234624,94,0.5206234149066559
218,timeout,max_steps,700,3.2151705030428244,0.5497306634922576,0.13672490417957306,2.251705935909061,28,0.1554155912061265
219,collision,dynamic_dist_0.36,153,3.336374689920617,0.24469637423789295,0.14452017843723297,0.35650499394255314,37,0.20521664351778565
220,collision,dynamic_dist_0.34,33,3.505435173012339,0.09824068269713956,0.13555006682872772,0.3402250308107125,26,0.14434867926311765
221,collision,dynamic_dist_0.35,331,3.154447536237555,0.16650169220592145,0.1400778442621231,0.34700861979394515,45,0.24948424177810863
222,timeout,max_steps,700,3.5266312691466077,0.6084188513488009,0.13627956807613373,0.5257809469475709,43,0.23841735417368812
223,collision,dynamic_dist_0.36,443,3.191610272964584,0.13331093734758925,0.11999999731779099,0.3568529057345448,43,0.23841735417368812
